mass_1,mass_2,chi_1,chi_2,luminosity_distance,dec,ra,theta_jn,psi,phase,reference_frequency,waveform_approximant,minimum_frequency,a_1,cos_tilt_1,phi_jl,phi_12,a_2,cos_tilt_2,tilt_1,tilt_2,chirp_mass,total_mass,symmetric_mass_ratio,mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source,remnant_kick,remnant_mass,remnant_spin
95.7004756583216,92.6697096390279,0.5688670099775011,0.28520379111963684,904.8199526664972,1.4395982381426256,5.2989350390579935,1.5881557883634605,2.3582613384902382,6.069250850035117,50.0,IMRPhenomPv2,20.0,0.5688670099775011,1.0,0.0,0.0,0.28520379111963684,1.0,0.0,0.0,81.98014953722878,188.3701852973495,0.24993528268404025,0.9683307110184655,1.5881557883634605,0.0,0.0,0.5688670099775011,0.0,0.0,0.28520379111963684,0.0,0.0,0.4293173881234094,0.0,0.0,0.0,0.18092854300256853,766.193646830277,81.03832888567369,78.47190262961266,69.4200762806446,159.51023151528636,47.67545851180892,176.3419395671385,0.8124799538265765
42.99894368977447,28.615418441594755,0.13260118257712392,0.6847661957080384,4573.220620633954,-0.2606685469604957,1.0497897675563064,2.125488586939707,1.045595433499891,2.8510458487021144,50.0,IMRPhenomPv2,20.0,0.13260118257712392,1.0,0.0,0.0,0.6847661957080384,1.0,0.0,0.0,30.41128050762549,71.61436213136923,0.23991512701806084,0.6654911955058039,2.125488586939707,0.0,-0.0,0.13260118257712392,0.0,-0.0,0.6847661957080384,0.0,0.0,0.35323336345957745,0.0,0.0,0.0,0.7246863095536967,2651.624589690595,24.93145765208832,16.591665558590577,17.632934371407593,41.5231232106789,138.44885833242884,67.72016900506657,0.7536996453834008
48.86682429677035,20.105159991973764,0.2003437030412176,0.2670551881678073,4152.74342619586,-0.7558777793405,1.0163677266134394,2.5201588278469766,0.5144424558965082,4.66061061351204,50.0,IMRPhenomPv2,20.0,0.2003437030412176,1.0,0.0,0.0,0.2670551881678073,1.0,0.0,0.0,26.77062101176579,68.97198428874412,0.20652670145841887,0.41142759492358766,2.5201588278469766,-0.0,0.0,0.2003437030412176,-0.0,0.0,0.2670551881678073,3.141592653589793,3.141592653589793,0.21978993321138757,0.0,0.0,0.0,0.6695895308053633,2487.284077804512,29.268765403193658,12.041977756218676,16.034253041136637,41.31074315941234,129.22634326895457,66.28033621052006,0.6721435809894686
68.40581124668448,63.07775256273289,0.3014736289114476,0.2845867103964676,2213.185220622293,-1.276196103159493,6.131693745458889,1.6555896973195057,2.7849895253514614,2.7616331829740264,50.0,IMRPhenomPv2,20.0,0.3014736289114476,1.0,0.0,0.0,0.2845867103964676,1.0,0.0,0.0,57.17513937311748,131.48356380941738,0.2495894792875808,0.9221110226331856,1.6555896973195057,0.0,-0.0,0.3014736289114476,0.0,-0.0,0.2845867103964676,0.0,0.0,0.2933723207572291,0.0,0.0,0.0,0.3960952787972412,1585.2680272492896,48.99795328125255,45.18155280710884,40.95360842590543,94.17950608836139,10.262318806602908,123.89223566994836,0.7729849435171062
40.76463121777318,9.821847263429047,0.6488924051826301,0.30902756427761213,4646.977842043104,-1.16839379004596,3.0903911308925873,0.5001910898378394,2.2876708103623598,5.2987660006802715,50.0,IMRPhenomPv2,20.0,0.6488924051826301,1.0,0.0,0.0,0.30902756427761213,1.0,0.0,0.0,16.62184112494938,50.58647848120223,0.1564616114707624,0.24094041746529454,0.5001910898378394,0.0,0.0,0.6488924051826301,0.0,0.0,0.30902756427761213,0.0,0.0,0.5829044048750158,0.0,0.0,0.0,0.734235612516881,2679.553934622044,23.50582061834829,5.663502232649165,9.584534537856854,29.169322850997457,45.01456647915767,48.76187317311628,0.8065110794462788
67.99913719356546,25.469624433699213,0.33341891804002605,0.04055278138660388,1949.6608703024338,-0.3432627579440035,4.4900096501390685,2.956404872943014,2.3136002551002295,1.7320242299434379,50.0,IMRPhenomPv2,20.0,0.33341891804002605,1.0,0.0,0.0,0.04055278138660388,1.0,0.0,0.0,35.39828880327432,93.46876162726467,0.19824076537771357,0.37455805301172734,2.956404872943014,0.0,-0.0,0.33341891804002605,0.0,-0.0,0.04055278138660388,0.0,0.0,0.25361481686174253,0.0,0.0,0.0,0.35549312911502445,1438.3406366434315,50.16560817092507,18.789932524650894,26.114694381656648,68.95554069557596,97.16655839249805,89.86871085917139,0.7007048797411626
42.68213647141946,10.74770040062408,0.7286599750439646,0.49258468398022126,2344.9859854970596,1.0602686410361857,1.7832059082965106,0.7334990568173417,1.1209994275978363,3.3008133389010603,50.0,IMRPhenomPv2,20.0,0.7286599750439646,1.0,0.0,0.0,0.49258468398022126,1.0,0.0,0.0,17.83940032582374,53.42983687204354,0.16069190720639162,0.25180792924508094,0.7334990568173417,-0.0,0.0,0.7286599750439646,-0.0,0.0,0.49258468398022126,3.141592653589793,3.141592653589793,0.6811721545885211,0.0,0.0,0.0,0.4160082807338435,1656.0538622142078,30.14257547229846,7.590139511793042,12.598372882804403,37.7327149840915,32.5456820299027,51.183625066839525,0.8500711552243473
19.859764793074884,15.549250575519808,0.11941433613058301,0.06691662639499425,2313.0034473105534,-0.4918812682987888,5.312864954357625,1.7514780837987547,1.8074492280309664,2.6556438920074195,50.0,IMRPhenomPv2,20.0,0.11941433613058301,1.0,0.0,0.0,0.06691662639499425,1.0,0.0,0.0,15.275216266050961,35.409015368594694,0.24629515134298852,0.7829524033910937,1.7514780837987547,0.0,-0.0,0.11941433613058301,0.0,-0.0,0.06691662639499425,0.0,0.0,0.09636088392858883,0.0,0.0,0.0,0.4111989774054879,1639.0342607878108,14.072972777791678,11.018467859229432,10.824282408519522,25.091440637021112,45.73276608792725,33.64515369633808,0.7098337333259818
70.28141766930692,61.29868767801386,0.7681289895060621,0.17250318242621782,4956.61777154251,-0.08030628302959887,3.218642380970162,2.3316394419527384,0.031118537559941283,1.3987898356374757,50.0,IMRPhenomPv2,20.0,0.7681289895060621,1.0,0.0,0.0,0.17250318242621782,1.0,0.0,0.0,57.11326235845388,131.5801053473208,0.2488348650218432,0.8721891178467795,2.3316394419527384,0.0,0.0,0.7681289895060621,0.0,0.0,0.17250318242621782,0.0,0.0,0.49064722108235453,0.0,0.0,0.0,0.7739773038019343,2794.07055805783,39.61799145833598,34.5543810209073,32.1950355486795,74.1723724792433,87.41258308812641,122.70263342727033,0.8352841152201127
40.86412351616033,24.126696586394694,0.6026948817783753,0.6617498273153899,4014.3472545266704,0.35000073257132874,4.9457756717851264,2.7318074014531417,2.0484814418562727,1.671168888821746,50.0,IMRPhenomPv2,20.0,0.6026948817783753,1.0,0.0,0.0,0.6617498273153899,1.0,0.0,0.0,27.14773661776871,64.99082010255503,0.23341889909472857,0.5904126776842143,2.7318074014531417,0.0,-0.0,0.6026948817783753,0.0,-0.0,0.6617498273153899,0.0,0.0,0.6246179895441997,0.0,0.0,0.0,0.651193687749864,2431.1788691407446,24.748231427560277,14.61166958509449,16.441279311552982,39.359901012654774,30.456918366462805,60.66379660926064,0.851012679970358
61.08885997050794,13.437071336690597,0.3898607054859272,0.3660824782213632,2793.0411997763154,-0.4334049187662365,0.6018360017086447,1.580331248648439,0.9425368179518276,4.617751315959238,50.0,IMRPhenomPv2,20.0,0.3898607054859272,1.0,0.0,0.0,0.3660824782213632,1.0,0.0,0.0,23.664563795349036,74.52593130719853,0.14779230399038315,0.21995943848318095,1.580331248648439,-0.0,0.0,0.3898607054859272,-0.0,0.0,0.3660824782213632,3.141592653589793,3.141592653589793,0.38557347645826223,0.0,0.0,0.0,0.4819799098330461,1884.6687419699522,41.22111208470428,9.06697266780382,15.968208231658815,50.2880847525081,90.18340578373952,72.60145196609774,0.662414735453068
23.111254519496235,20.076461514794936,0.6226656685602053,0.46462726465750076,4549.813222193739,-0.8002577142684876,3.0484596560006034,1.6334555225615333,2.638819321469455,3.676198103121898,50.0,IMRPhenomPv2,20.0,0.6226656685602053,1.0,0.0,0.0,0.46462726465750076,1.0,0.0,0.0,18.742795521152996,43.18771603429117,0.24876553812145225,0.8686876559582171,1.6334555225615333,-0.0,0.0,0.6226656685602053,-0.0,0.0,0.46462726465750076,3.141592653589793,3.141592653589793,0.5491991316566791,0.0,0.0,0.0,0.7216488532841316,2642.7068627161116,13.42390724764249,11.661182520755077,10.88653791706722,25.085089768397566,20.635578514415776,40.17494673684309,0.8454875214502658
103.43926714226365,40.36295993832862,0.2790246336312701,0.3823762199838443,3693.0847447463525,0.6323583252779933,4.138981086150607,2.8045999724810073,0.9161657249037235,4.055498684163331,50.0,IMRPhenomPv2,20.0,0.2790246336312701,1.0,0.0,0.0,0.3823762199838443,1.0,0.0,0.0,55.061487865519766,143.80222708059227,0.20190041781694623,0.39020926050081184,2.8045999724810073,-0.0,0.0,0.2790246336312701,-0.0,0.0,0.3823762199838443,3.141592653589793,3.141592653589793,0.30803375278193357,0.0,0.0,0.0,0.607943242027911,2296.7755630537304,64.33017312962352,25.10222928479959,34.24342752053682,89.43240241442311,116.32244227196384,138.07246745356218,0.6975112969735104
94.8104484746143,89.55610991019674,0.41189227109168525,0.2948545275619727,3518.7797137311027,0.15889814479307393,1.9428444454119573,1.695232575745126,1.3733129716848362,3.360544678274249,50.0,IMRPhenomPv2,20.0,0.41189227109168525,1.0,0.0,0.0,0.2948545275619727,1.0,0.0,0.0,80.21109094734516,184.36655838481104,0.24979694587443174,0.9445805958208876,1.695232575745126,-0.0,0.0,0.41189227109168525,-0.0,0.0,0.2948545275619727,3.141592653589793,3.141592653589793,0.3550411527814361,0.0,0.0,0.0,0.5841331670150172,2221.2651256802405,59.85004950894733,56.533195425071085,50.63405818242348,116.38324493401842,18.09739062634144,173.23244382321292,0.7914052763079455
57.863908684834215,52.47144261511405,0.799955795417828,0.5183890956654293,3595.384736959373,1.1552440813551554,1.9245394080301839,1.849938896809686,1.1335814330522873,2.2216386513585684,50.0,IMRPhenomPv2,20.0,0.799955795417828,1.0,0.0,0.0,0.5183890956654293,1.0,0.0,0.0,47.95738856772119,110.33535129994826,0.24940284718116734,0.9068077806652993,1.849938896809686,0.0,-0.0,0.799955795417828,0.0,-0.0,0.5183890956654293,0.0,0.0,0.6660530094628431,0.0,0.0,0.0,0.5946286715736536,2254.684612983162,36.286760495615205,32.90511675256208,30.074329793904063,69.19187724817728,31.40915995659708,101.7485022507263,0.8768815828776124
118.39699703388908,57.68923479119176,0.09580197558779294,0.5127244366868265,4363.3624562392615,-0.8215676830411872,0.6282818223650487,1.1945816678335648,2.914035066229243,1.1627117520304475,50.0,IMRPhenomPv2,20.0,0.09580197558779294,1.0,0.0,0.0,0.5127244366868265,1.0,0.0,0.0,71.04216686369699,176.08623182508083,0.22028486838590283,0.4872525168411089,1.1945816678335648,0.0,0.0,0.09580197558779294,0.0,0.0,0.5127244366868265,0.0,0.0,0.23239378914852712,0.0,0.0,0.0,0.6973317088400098,2570.718743758916,69.75477828950943,33.98819128325702,41.85520513974762,103.74296957276644,159.26932895430252,168.5316513134551,0.6780022426912052
75.97134189131026,23.212179334189923,0.08090493544786499,0.29744530412704623,2099.648546396869,0.17470532189886379,0.9002881580941472,0.91272556926816,1.8627486970501494,1.3028781822172464,50.0,IMRPhenomPv2,20.0,0.08090493544786499,1.0,0.0,0.0,0.29744530412704623,1.0,0.0,0.0,35.361568819394854,99.18352122550019,0.17926135278108693,0.3055386249119943,0.9127255692681598,0.0,0.0,0.08090493544786499,0.0,0.0,0.29744530412704623,0.0,0.0,0.13158244526771673,0.0,0.0,0.0,0.37873628683956423,1522.8789969897612,55.10215594996566,16.835836958638772,25.647811809213433,71.93799290860443,161.70799479074248,96.34173647497262,0.5655803412898446
40.66357912287616,35.39881327671084,0.7670491320278805,0.1678278769953642,3980.8762958552848,-0.4608734032906769,4.840256644180675,0.8375358043279472,1.0647695743527066,2.6485934325952405,50.0,IMRPhenomPv2,20.0,0.7670491320278805,1.0,0.0,0.0,0.1678278769953642,1.0,0.0,0.0,33.01281715034191,76.062392399587,0.24880227209742237,0.870528714891122,0.8375358043279472,0.0,-0.0,0.7670491320278805,0.0,-0.0,0.1678278769953642,0.0,0.0,0.4881764769725611,0.0,0.0,0.0,0.6467240093786597,2417.451994059654,24.693621330157992,21.496506442550434,20.047571397709973,46.19012777270842,88.07031927136084,70.94018523072475,0.8347454508389572
92.42767091384003,39.20283601053301,0.427608979387631,0.22512618208247384,4106.127248591116,-0.25592793796405205,0.9650421729838103,1.902014053764139,2.0583324229365356,2.1108570802608027,50.0,IMRPhenomPv2,20.0,0.427608979387631,1.0,0.0,0.0,0.22512618208247384,1.0,0.0,0.0,51.475477790816804,131.63050692437304,0.2091252088157319,0.42414609848902746,1.902014053764139,0.0,-0.0,0.427608979387631,0.0,-0.0,0.22512618208247384,0.0,0.0,0.36730457060594396,0.0,0.0,0.0,0.6634083920950584,2468.5021596523225,55.56523061509124,23.56777577703401,30.94578459231144,79.13300639212525,73.38462950430025,125.63634124875627,0.7554337608917969
82.82017027753204,66.23029560690024,0.669652809565406,0.5314554257598479,3968.518435278078,0.590301768005557,3.620086204591095,1.5574640355235185,0.2619284370567772,0.9394955170786276,50.0,IMRPhenomPv2,20.0,0.669652809565406,1.0,0.0,0.0,0.5314554257598479,1.0,0.0,0.0,64.39453625815548,149.0504658844323,0.24690286922774518,0.7996879912823314,1.5574640355235185,0.0,0.0,0.669652809565406,0.0,0.0,0.5314554257598479,0.0,0.0,0.6082450606715574,0.0,0.0,0.0,0.6450716847101468,2412.3680860380155,50.34441419622667,40.259823460866194,39.143908959506206,90.60423765709288,18.13065689288257,138.22560221078237,0.8608858878046695
109.14752509316654,32.25584735781153,0.11845517429674608,0.3843818439110922,3080.127364582936,0.4526563349845606,5.9020245273261605,0.8631776812567832,0.9060693949742339,6.040776759137606,50.0,IMRPhenomPv2,20.0,0.11845517429674608,1.0,0.0,0.0,0.3843818439110922,1.0,0.0,0.0,49.874833080087136,141.40337245097805,0.176077074128867,0.29552522909043033,0.8631776812567832,0.0,0.0,0.11845517429674608,0.0,0.0,0.3843818439110922,0.0,0.0,0.17911631635278336,0.0,0.0,0.0,0.5230170834103004,2022.3852844128196,71.66533211089545,21.17891368991415,32.747389128694934,92.8442458008096,154.79660996834062,137.35571091179688,0.577800260672022
79.9361777626228,52.32032458845256,0.04382312707781218,0.6992141177081832,2968.0570675578047,0.5160759116454595,4.457230540021452,0.8779382074972253,1.9045614756232128,1.7585715156316506,50.0,IMRPhenomPv2,20.0,0.04382312707781218,1.0,0.0,0.0,0.6992141177081832,1.0,0.0,0.0,56.04861405548182,132.25650235107537,0.23910009099586052,0.6545262239560935,0.8779382074972252,0.0,-0.0,0.04382312707781218,0.0,-0.0,0.6992141177081832,0.0,0.0,0.3030940797535819,0.0,0.0,0.0,0.5071022301720909,1969.3800619024946,53.03965196408419,34.71584311999742,37.18965637061118,87.75549508408162,166.85307939245692,125.3913564489006,0.7313904467857067
89.95792508690904,65.43087362916481,0.31655519209723204,0.790509862891035,1508.300723645486,1.1926569960606366,2.3496289601808504,2.0817520156903053,1.452217432601334,1.9551280141633545,50.0,IMRPhenomPv2,20.0,0.31655519209723204,1.0,0.0,0.0,0.790509862891035,1.0,0.0,0.0,66.62072389497095,155.38879871607384,0.2437713880501121,0.7273497422928723,2.0817520156903053,0.0,-0.0,0.31655519209723204,0.0,-0.0,0.790509862891035,0.0,0.0,0.5161272875564772,0.0,0.0,0.0,0.2847691722991676,1173.9857639589668,70.01874502166348,50.92811614717726,51.85423602260737,120.94686116884073,90.24344976471096,145.49168541798713,0.8141882843919104
68.93404772167214,64.78923096463143,0.24775786555580517,0.7183188131295776,3814.124922043549,0.46338342609736516,4.130282411903856,2.4435235878958115,0.007379974586675246,6.003055353659495,50.0,IMRPhenomPv2,20.0,0.24775786555580517,1.0,0.0,0.0,0.7183188131295776,1.0,0.0,0.0,58.17287930502362,133.72327868630356,0.24975982010739425,0.9398727204620885,2.4435235878958115,0.0,0.0,0.24775786555580517,0.0,0.0,0.7183188131295776,0.0,0.0,0.47574570892010026,0.0,0.0,0.0,0.6243317498589609,2348.1194111259765,42.43840442548612,39.88669861945198,35.81342254134644,82.32510304493809,81.37257073329843,124.93662810416917,0.8207906627939233
26.078278019409513,20.27420883309726,0.3932801071459941,0.0034353999749900943,3158.3242312714715,0.23332530805969193,5.521211029128046,2.5112444993818954,0.5390056008771883,4.871073078533576,50.0,IMRPhenomPv2,20.0,0.3932801071459941,1.0,0.0,0.0,0.0034353999749900943,1.0,0.0,0.0,19.985687300826783,46.35248685250677,0.2460802434786437,0.7774366397201377,2.5112444993818954,0.0,0.0,0.3932801071459941,0.0,0.0,0.0034353999749900943,0.0,0.0,0.22276513497605666,0.0,0.0,0.0,0.5340458832508,2058.8199548091425,16.999672763468443,13.216168469572851,13.028089654316643,30.215841233041296,55.30457888801813,43.82833947014284,0.7570008783860183
89.74077144961687,85.18493532023955,0.09851689683207061,0.6876825431758484,2257.158789243789,-0.5609492710882129,3.6500644993422027,0.9796033366869543,0.04434284455863784,0.2056929953943376,50.0,IMRPhenomPv2,20.0,0.09851689683207061,1.0,0.0,0.0,0.6876825431758484,1.0,0.0,0.0,76.1098437725172,174.92570676985642,0.2498304222288462,0.9492333745767373,0.9796033366869543,0.0,0.0,0.09851689683207061,0.0,0.0,0.6876825431758484,0.0,0.0,0.3854274853525588,0.0,0.0,0.0,0.40276675256018846,1609.076354608549,63.97412205973021,60.7263717683418,54.256948729080705,124.70049382807201,111.7430314922319,164.16803043439992,0.7955408894289961
78.13208553055405,23.16240332443753,0.35711548447722036,0.17194623972643078,4413.661796848931,1.0785839826144799,3.5544937207954748,1.6837251243080993,2.2911106460244466,5.655914789673527,50.0,IMRPhenomPv2,20.0,0.35711548447722036,1.0,0.0,0.0,0.17194623972643078,1.0,0.0,0.0,35.76437652308208,101.29448885499158,0.1763767768446079,0.2964518759118458,1.6837251243080993,0.0,0.0,0.35711548447722036,0.0,0.0,0.17194623972643078,0.0,0.0,0.3147739437015998,0.0,0.0,0.0,0.7039135765510188,2590.308483624839,45.854488517372644,13.593649139953312,20.989548422681526,59.44813765732596,100.56294294694453,97.95736856911223,0.6841626081636503
80.7974305548112,35.66967060744427,0.6655820005765549,0.69508000411835,3700.834765480529,0.8085084920764796,5.487484766086453,0.8491494811446487,2.058307580914508,5.129735078310085,50.0,IMRPhenomPv2,20.0,0.6655820005765549,1.0,0.0,0.0,0.69508000411835,1.0,0.0,0.0,45.980886072435275,116.46710116225546,0.21246633015664776,0.44147035818480324,0.8491494811446487,0.0,0.0,0.6655820005765549,0.0,0.0,0.69508000411835,0.0,0.0,0.6746161746859218,0.0,0.0,0.0,0.6089960738862037,2300.089367660409,50.21605202532371,22.168898474246372,28.57737617803987,72.38495049957008,29.500802663728074,109.40682406309314,0.8558465334988016
117.84001247402831,24.038078128078304,0.2970149730276777,0.24065124101204952,3479.6696043660586,0.06840106504768126,2.479901193139706,1.3978571272807638,0.4328272243661838,1.5588376735545957,50.0,IMRPhenomPv2,20.0,0.2970149730276777,1.0,0.0,0.0,0.24065124101204952,1.0,0.0,0.0,43.74540546910648,141.87809060210662,0.1407219524082212,0.20398910033530626,1.3978571272807638,0.0,0.0,0.2970149730276777,0.0,0.0,0.24065124101204952,0.0,0.0,0.28746539572485474,0.0,0.0,0.0,0.578755377514437,2204.058764709517,74.64108382614249,15.225967537746985,27.70879269338004,89.86705136388947,95.29495209834883,138.74920508081917,0.5972274525855382
24.799114957122605,10.050439243314237,0.02486942206790408,0.7690942029019875,2940.3836723694976,0.28368623077207766,6.042752864195101,1.2658577932943078,0.38989470500613543,5.969168563996426,50.0,IMRPhenomPv2,20.0,0.02486942206790408,1.0,0.0,0.0,0.7690942029019875,1.0,0.0,0.0,13.475140099964523,34.84955420043684,0.20522334898756486,0.4052741100112377,1.2658577932943078,0.0,0.0,0.02486942206790408,0.0,0.0,0.7690942029019875,0.0,0.0,0.23950017172174182,0.0,0.0,0.0,0.5031521183608458,1956.1451104003459,16.498074049994017,6.6862422775108215,8.964588437435637,23.18431632750484,198.4261439659796,33.55583388750126,0.6248162803469921
